trip_id,pickup_datetime,pickup_location,trip_type,distance_miles,duration_minutes,fare_amount
31348,2025-10-05 20:28:37,Deansgate,Airport,19.16,45.0,50.04
31349,2026-02-17 20:39:39,Stockport,Airport,8.99,29.0,22.21
31350,2025-10-28 01:51:51,Manchester Airport,Premium,31.57,64.0,38.36
31351,2026-01-05 12:31:29,Manchester Airport,Airport,3.18,7.0,6.49
31352,2025-08-06 00:24:59,Piccadilly,Business,34.71,161.0,75.1
31353,2026-03-29 18:56:46,Piccadilly,Premium,16.83,78.0,35.04
31354,2025-07-07 08:15:52,Trafford Centre,Business,10.88,28.0,21.03
31355,2026-03-20 16:51:02,Salford Quays,Business,26.2,129.0,43.28
31356,2026-04-14 03:29:53,Deansgate,Business,28.46,138.0,75.92
31357,2026-02-12 04:47:39,Deansgate,Airport,9.4,22.0,21.27
31358,2026-04-13 22:21:45,Piccadilly,Standard,12.73,43.0,15.59
31359,2026-05-29 23:49:33,Manchester Airport,Premium,13.56,40.0,32.68
31360,2025-12-21 00:51:32,Old Trafford,Airport,10.31,24.0,27.8
31361,2025-07-06 09:06:38,MediaCityUK,Business,22.46,101.0,28.64
31362,2026-03-14 22:49:30,Piccadilly,Premium,30.2,135.0,80.63
31363,2025-07-09 15:29:42,Salford Quays,Standard,1.15,3.0,1.46
31364,2026-06-11 09:27:32,Salford Quays,Premium,27.12,126.0,62.38
31365,2025-11-18 04:18:19,Trafford Centre,Business,13.45,56.0,19.43
31366,2025-11-11 21:12:22,Trafford Centre,Standard,32.23,88.0,41.5
31367,2025-11-18 15:23:26,Deansgate,Airport,1.42,5.0,2.24
31368,2025-07-18 21:02:59,Stockport,Standard,13.15,46.0,32.09
31369,2025-11-25 03:30:28,MediaCityUK,Standard,22.32,109.0,43.89
31370,2026-03-21 07:51:15,Old Trafford,Premium,18.5,68.0,36.32
31371,2025-09-23 23:45:30,Salford Quays,Airport,11.42,34.0,17.56
31372,2025-07-12 06:09:56,Trafford Centre,Premium,25.95,64.0,71.66
31373,2026-02-24 08:16:17,Old Trafford,Airport,12.88,36.0,23.91
31374,2026-04-15 21:32:58,Trafford Centre,Business,4.68,15.0,9.35
31375,2026-03-18 02:51:14,Salford Quays,Airport,23.43,116.0,55.58
31376,2026-01-03 07:06:37,Salford Quays,Standard,14.98,44.0,26.81
31377,2025-11-08 17:44:31,Salford Quays,Airport,14.06,42.0,27.54
31378,2025-10-28 03:04:43,Old Trafford,Premium,31.13,86.0,82.93
31379,2025-07-24 21:55:06,Salford Quays,Airport,2.9,14.0,5.64
31380,2025-10-02 23:51:05,Stockport,Standard,24.73,75.0,43.47
31381,2025-12-24 19:31:13,Piccadilly,Standard,9.46,44.0,22.15
31382,2026-06-17 16:24:19,Trafford Centre,Standard,8.74,31.0,10.65
31383,2026-04-11 08:07:58,Old Trafford,Premium,27.92,138.0,42.04
31384,2026-03-31 20:49:14,Old Trafford,Business,32.75,143.0,49.89
31385,2026-05-23 15:39:34,Stockport,Premium,3.65,13.0,5.88
31386,2025-12-06 12:24:15,Old Trafford,Premium,14.45,56.0,23.74
31387,2025-08-31 23:48:11,Stockport,Business,17.92,79.0,37.59
31388,2025-11-17 16:34:43,Stockport,Standard,17.1,40.0,42.46
31389,2026-04-27 14:34:21,Stockport,Business,24.84,71.0,51.15
31390,2025-08-21 23:20:51,Trafford Centre,Business,31.08,105.0,42.18
31391,2026-02-02 15:21:11,Manchester Airport,Business,12.4,25.0,29.38
31392,2025-11-12 12:37:04,Salford Quays,Premium,11.24,38.0,25.24
31393,2026-03-08 22:37:20,Salford Quays,Airport,14.54,70.0,27.0
31394,2026-04-15 19:50:11,Stockport,Standard,8.6,32.0,10.61
31395,2026-03-11 12:42:04,Deansgate,Premium,10.51,31.0,26.51
31396,2026-04-16 15:09:12,Deansgate,Business,23.45,113.0,36.71
31397,2026-03-29 05:01:53,Piccadilly,Airport,8.97,35.0,18.57
31398,2026-05-13 04:09:28,Salford Quays,Standard,16.0,69.0,23.53
31399,2026-02-27 22:44:03,Old Trafford,Business,9.91,35.0,26.56
31400,2025-09-06 07:48:50,Old Trafford,Airport,4.66,18.0,9.46
31401,2026-06-11 09:48:54,Manchester Airport,Business,12.58,46.0,28.64
31402,2026-01-01 04:51:44,Manchester Airport,Airport,6.0,25.0,12.77
31403,2025-12-23 11:57:52,Stockport,Premium,28.17,140.0,46.75
31404,2025-11-02 09:01:00,Old Trafford,Standard,34.44,146.0,49.16
31405,2026-03-15 22:15:31,MediaCityUK,Premium,18.25,69.0,22.45
31406,2026-02-11 11:25:50,Old Trafford,Standard,6.43,30.0,10.37
31407,2025-10-13 02:48:31,Deansgate,Premium,3.34,10.0,7.04
31408,2025-07-29 07:22:28,Manchester Airport,Business,11.8,52.0,17.84
31409,2025-10-21 15:02:44,Deansgate,Airport,9.32,42.0,21.49
31410,2025-10-13 18:24:48,MediaCityUK,Standard,3.23,13.0,7.46
31411,2026-01-18 11:22:22,Trafford Centre,Business,21.57,76.0,50.62
31412,2025-12-22 00:20:38,Trafford Centre,Airport,32.0,142.0,59.81
31413,2025-12-23 03:51:35,Manchester Airport,Business,25.61,52.0,58.16
31414,2026-06-22 03:06:41,Old Trafford,Business,5.97,27.0,11.68
31415,2026-04-14 16:41:45,Old Trafford,Standard,4.42,11.0,8.69
31416,2026-04-10 14:03:22,MediaCityUK,Premium,15.27,37.0,42.63
31417,2026-02-13 05:02:55,Piccadilly,Airport,21.03,78.0,54.59
31418,2025-12-27 15:58:01,Old Trafford,Airport,19.97,84.0,33.67
31419,2026-05-27 02:12:41,Piccadilly,Standard,30.44,146.0,76.8
31420,2025-07-12 13:58:39,Manchester Airport,Premium,7.46,16.0,11.49
31421,2025-09-17 20:49:55,MediaCityUK,Airport,30.33,107.0,70.44
31422,2026-03-06 16:03:51,Deansgate,Business,28.18,65.0,51.22
31423,2025-12-17 22:13:21,MediaCityUK,Business,30.58,103.0,61.62
31424,2025-08-17 01:21:42,Piccadilly,Premium,7.11,21.0,15.44
31425,2026-06-09 12:42:36,Trafford Centre,Premium,34.27,84.0,58.69
31426,2025-06-28 02:24:41,Old Trafford,Standard,3.26,9.0,7.7
31427,2026-04-18 13:32:00,Trafford Centre,Standard,33.44,100.0,61.5
31428,2025-07-22 01:41:42,Piccadilly,Business,20.75,71.0,57.04
31429,2026-05-31 13:35:16,Piccadilly,Standard,33.23,160.0,82.87
31430,2025-11-15 09:59:53,Deansgate,Airport,4.37,20.0,5.77
31431,2025-09-01 05:40:25,Deansgate,Premium,24.83,57.0,49.88
31432,2026-06-06 21:32:56,Stockport,Premium,24.69,119.0,50.85
31433,2025-08-23 14:54:33,Old Trafford,Premium,27.52,57.0,60.88
31434,2026-01-27 12:09:01,Piccadilly,Business,19.35,93.0,30.38
31435,2025-12-19 12:50:06,Manchester Airport,Standard,17.96,73.0,46.15
31436,2025-09-20 04:01:27,Manchester Airport,Business,17.46,72.0,31.58
31437,2026-04-11 23:36:27,Deansgate,Premium,12.76,58.0,25.04
31438,2025-07-02 07:31:50,Piccadilly,Airport,3.43,11.0,8.21
31439,2026-04-21 13:28:45,Manchester Airport,Airport,15.41,61.0,24.26
31440,2025-11-05 13:02:20,Manchester Airport,Standard,9.05,22.0,21.14
31441,2025-11-01 21:50:57,Manchester Airport,Airport,11.14,50.0,25.76
31442,2026-02-09 01:36:13,Trafford Centre,Business,30.87,77.0,41.34
31443,2026-02-20 01:55:54,Manchester Airport,Standard,4.85,20.0,11.37
31444,2025-12-11 18:12:35,Old Trafford,Airport,4.86,16.0,7.23
31445,2025-09-27 12:27:02,Manchester Airport,Standard,31.33,125.0,59.76
31446,2025-11-20 11:34:03,Manchester Airport,Premium,1.12,4.0,1.75
31447,2025-07-04 22:38:58,Deansgate,Standard,17.74,52.0,49.45
31448,2026-06-10 23:32:55,Deansgate,Standard,13.03,41.0,35.14
31449,2025-12-15 06:45:25,Deansgate,Standard,13.32,41.0,22.46
31450,2025-08-11 03:36:27,Piccadilly,Airport,21.29,63.0,31.49
31451,2026-03-10 13:34:10,Trafford Centre,Business,9.12,31.0,20.2
31452,2025-09-07 14:51:39,Piccadilly,Business,17.95,60.0,46.48
31453,2025-08-19 18:44:16,Deansgate,Premium,34.28,90.0,55.74
31454,2026-02-06 17:34:11,MediaCityUK,Standard,10.42,49.0,20.64
31455,2025-10-04 06:14:30,Stockport,Premium,22.21,56.0,46.62
31456,2025-09-07 05:30:25,Old Trafford,Standard,13.17,57.0,25.12
31457,2026-06-06 08:41:40,Manchester Airport,Business,23.24,113.0,42.79
31458,2025-09-10 19:23:09,Old Trafford,Business,7.08,32.0,12.13
31459,2025-08-02 22:35:14,Old Trafford,Standard,17.15,39.0,36.19
31460,2026-04-12 14:11:14,MediaCityUK,Standard,25.29,113.0,64.69
31461,2026-05-04 16:30:54,Piccadilly,Airport,15.38,36.0,25.69
31462,2025-10-20 10:08:03,MediaCityUK,Standard,7.6,35.0,18.53
31463,2026-02-14 00:29:25,Trafford Centre,Premium,22.18,78.0,36.43
31464,2026-02-12 11:28:20,Old Trafford,Standard,23.02,115.0,42.84
31465,2026-05-11 02:51:23,Old Trafford,Business,28.86,82.0,57.02
31466,2025-07-25 05:59:59,Trafford Centre,Standard,25.0,97.0,65.49
31467,2026-02-23 06:37:06,Trafford Centre,Premium,31.8,137.0,74.67
31468,2026-05-05 10:56:23,Salford Quays,Premium,25.16,57.0,32.03
31469,2026-06-20 10:05:52,Old Trafford,Standard,7.28,31.0,10.1
31470,2026-03-03 15:16:21,Old Trafford,Premium,3.75,14.0,10.33
31471,2025-10-17 12:08:38,Old Trafford,Standard,4.59,22.0,8.35
31472,2026-04-21 00:50:04,Old Trafford,Standard,16.05,65.0,42.76
31473,2026-02-05 08:56:06,Deansgate,Standard,4.13,17.0,6.97
31474,2026-04-24 01:16:10,Stockport,Standard,9.3,42.0,20.44
31475,2026-04-28 13:20:32,Old Trafford,Airport,34.32,79.0,55.35
31476,2025-10-22 07:20:25,Piccadilly,Standard,4.4,18.0,11.77
31477,2025-10-07 09:36:07,Deansgate,Premium,21.03,94.0,49.1
31478,2025-07-02 17:50:27,Salford Quays,Airport,18.81,66.0,49.99
31479,2025-10-10 10:46:17,Trafford Centre,Standard,29.36,89.0,60.89
31480,2026-04-06 01:58:11,Old Trafford,Standard,4.84,23.0,10.31
31481,2025-08-18 12:12:32,Salford Quays,Airport,29.79,75.0,75.62
31482,2026-06-15 17:55:53,Old Trafford,Business,4.16,17.0,6.8
31483,2026-04-22 00:45:19,Stockport,Standard,11.97,43.0,29.63
31484,2025-12-17 07:34:58,Old Trafford,Airport,12.44,33.0,17.2
31485,2025-09-30 05:09:01,Piccadilly,Standard,3.27,10.0,7.47
31486,2026-06-20 20:10:05,Deansgate,Premium,12.72,61.0,30.8
31487,2025-12-18 22:33:31,Manchester Airport,Premium,13.18,61.0,34.2
31488,2026-03-21 18:44:59,Old Trafford,Standard,18.62,83.0,32.0
31489,2025-09-17 12:23:33,Salford Quays,Business,12.03,27.0,14.91
31490,2025-12-13 08:49:08,Old Trafford,Airport,1.67,8.0,3.64
31491,2025-07-20 10:33:32,MediaCityUK,Standard,30.85,93.0,50.75
31492,2025-08-07 11:53:05,Trafford Centre,Business,22.05,50.0,44.74
31493,2025-10-17 18:33:58,Manchester Airport,Business,17.04,41.0,47.59
31494,2025-12-06 20:34:16,Stockport,Standard,2.99,6.0,5.01
31495,2025-11-14 06:52:36,Salford Quays,Business,7.35,25.0,12.02
31496,2026-06-22 16:11:11,Stockport,Standard,24.52,95.0,36.98
31497,2025-10-20 02:25:00,Manchester Airport,Business,27.79,58.0,41.78
31498,2026-05-13 18:12:38,Piccadilly,Airport,22.35,81.0,41.4
31499,2026-04-30 12:23:56,Trafford Centre,Premium,16.41,40.0,45.09
31500,2026-05-01 06:02:57,Old Trafford,Airport,17.64,43.0,35.17
31501,2026-02-05 08:12:01,Trafford Centre,Business,15.29,38.0,18.46
31502,2025-12-18 08:09:48,Manchester Airport,Standard,11.58,49.0,27.7
31503,2026-03-24 12:59:02,Salford Quays,Standard,3.25,9.0,7.34
31504,2026-04-30 18:49:22,Trafford Centre,Premium,21.79,87.0,58.43
31505,2025-10-15 17:50:18,Piccadilly,Business,16.84,82.0,44.15
31506,2025-10-02 13:18:15,MediaCityUK,Premium,21.16,69.0,49.63
31507,2026-01-17 00:07:44,Stockport,Business,6.38,29.0,16.65
31508,2026-02-14 00:35:58,Deansgate,Airport,21.83,60.0,27.38
31509,2026-03-29 20:57:18,Old Trafford,Airport,13.86,34.0,36.64
31510,2026-01-19 12:10:58,Stockport,Business,5.71,16.0,6.88
31511,2025-06-25 04:33:12,MediaCityUK,Premium,32.2,76.0,48.29
31512,2026-01-04 13:35:24,Old Trafford,Standard,33.24,128.0,90.09
31513,2025-09-13 22:15:01,Salford Quays,Airport,22.77,94.0,62.25
31514,2025-11-07 13:19:09,Deansgate,Business,23.22,96.0,36.59
31515,2026-03-04 11:50:06,Manchester Airport,Airport,29.72,112.0,63.51
31516,2025-11-25 03:45:05,Trafford Centre,Airport,23.28,80.0,34.69
31517,2025-12-13 16:08:58,Piccadilly,Business,1.37,5.0,3.03
31518,2025-08-07 09:30:53,Piccadilly,Airport,21.2,94.0,35.99
31519,2026-01-19 15:40:33,Trafford Centre,Business,22.09,92.0,39.15
31520,2025-09-11 22:41:48,Salford Quays,Standard,22.83,91.0,59.85
31521,2025-11-27 23:12:01,Salford Quays,Business,15.43,58.0,24.22
31522,2026-05-05 08:04:52,Deansgate,Standard,33.18,158.0,43.79
31523,2025-12-13 11:39:50,Piccadilly,Premium,7.61,26.0,18.29
31524,2025-11-17 01:50:29,Old Trafford,Airport,6.49,18.0,9.14
31525,2026-06-17 14:55:28,Stockport,Business,21.86,75.0,36.16
31526,2026-02-09 23:05:31,Piccadilly,Standard,2.39,5.0,5.86
31527,2026-04-15 03:36:18,Salford Quays,Airport,2.88,7.0,7.1
31528,2026-05-31 00:08:22,MediaCityUK,Airport,15.39,56.0,35.21
31529,2025-11-15 04:43:41,Piccadilly,Standard,11.05,47.0,20.04
31530,2026-04-17 22:17:45,Trafford Centre,Standard,8.97,28.0,19.94
31531,2026-03-09 03:53:39,Deansgate,Airport,9.22,38.0,21.19
31532,2026-03-23 08:46:45,Stockport,Premium,19.57,55.0,41.68
31533,2025-08-27 22:40:10,Stockport,Premium,25.89,81.0,41.57
31534,2025-09-18 17:51:14,Salford Quays,Standard,24.25,69.0,61.04
31535,2025-10-14 12:02:10,Stockport,Airport,23.35,116.0,44.41
31536,2026-05-10 04:33:24,Manchester Airport,Airport,20.77,77.0,45.4
31537,2025-07-29 15:43:16,Deansgate,Business,31.25,84.0,81.1
31538,2026-03-28 13:41:03,Salford Quays,Standard,13.25,30.0,19.5
31539,2025-08-04 17:19:06,Salford Quays,Standard,14.45,54.0,27.7
31540,2025-10-13 22:30:15,MediaCityUK,Standard,2.01,10.0,3.21
31541,2026-06-01 10:15:35,Manchester Airport,Airport,17.37,50.0,36.67
31542,2025-11-09 05:59:48,Manchester Airport,Airport,5.36,12.0,9.97
31543,2025-11-13 06:28:37,MediaCityUK,Premium,4.51,21.0,8.35
31544,2025-12-04 15:25:50,Stockport,Premium,29.94,128.0,69.54
31545,2025-11-08 17:59:33,Stockport,Business,25.63,52.0,70.32
31546,2026-02-06 15:09:59,Stockport,Standard,2.01,10.0,2.98
31547,2026-05-05 03:40:16,Salford Quays,Business,1.49,4.0,2.07
31548,2026-02-03 05:25:57,Stockport,Premium,23.66,70.0,46.48
31549,2025-12-30 00:36:10,MediaCityUK,Business,5.66,25.0,13.68
31550,2026-01-12 08:30:47,MediaCityUK,Standard,14.4,34.0,33.64
31551,2025-10-14 01:39:30,Manchester Airport,Airport,27.1,78.0,37.27
31552,2026-01-16 00:29:05,Stockport,Premium,9.98,42.0,24.97
31553,2026-02-12 01:56:06,Trafford Centre,Business,26.2,125.0,39.93
31554,2026-01-30 15:01:15,Stockport,Standard,10.43,52.0,16.36
31555,2025-08-17 14:50:35,Manchester Airport,Business,5.82,22.0,7.46
31556,2026-06-08 18:30:36,Stockport,Business,33.01,73.0,51.28
31557,2025-08-02 12:05:18,Salford Quays,Airport,2.16,8.0,5.13
31558,2026-01-20 11:47:31,Old Trafford,Airport,18.21,69.0,37.26
31559,2025-11-23 20:30:50,Deansgate,Airport,20.23,88.0,35.94
31560,2025-09-27 23:44:42,Stockport,Business,18.91,77.0,36.05
31561,2026-02-24 01:01:22,Trafford Centre,Airport,6.33,31.0,10.32
31562,2026-06-11 00:29:52,Old Trafford,Airport,8.16,20.0,21.91
31563,2026-05-29 22:40:32,Manchester Airport,Business,21.94,82.0,30.72
31564,2026-01-18 15:58:57,Old Trafford,Business,13.59,35.0,34.0
31565,2026-04-12 13:49:55,Deansgate,Airport,7.47,17.0,20.65
31566,2025-11-11 11:51:44,Deansgate,Airport,29.56,119.0,36.39
31567,2026-01-30 22:06:25,Salford Quays,Business,4.63,10.0,5.84
31568,2025-10-28 11:09:19,Old Trafford,Airport,1.11,5.0,1.75
31569,2025-10-14 14:46:28,Manchester Airport,Business,29.77,118.0,40.16
31570,2025-11-14 11:14:28,Salford Quays,Standard,16.04,61.0,23.29
31571,2026-05-14 03:10:13,Deansgate,Standard,13.75,55.0,20.12
31572,2026-02-20 19:31:52,Deansgate,Premium,1.39,4.0,2.84
31573,2025-08-04 07:35:02,Old Trafford,Business,25.85,115.0,31.97
31574,2025-07-31 13:11:09,Deansgate,Business,24.31,60.0,50.11
31575,2026-06-12 08:16:48,MediaCityUK,Business,1.08,2.0,2.52
31576,2025-12-14 09:23:41,Manchester Airport,Premium,4.17,14.0,7.1
31577,2025-08-25 16:42:19,Piccadilly,Business,31.37,144.0,77.13
31578,2025-12-28 16:13:47,MediaCityUK,Premium,26.5,75.0,40.66
31579,2026-03-29 18:41:13,Piccadilly,Business,29.14,87.0,61.04
31580,2026-01-16 10:18:31,Manchester Airport,Business,12.54,38.0,21.3
31581,2026-05-18 22:06:12,Deansgate,Business,9.06,34.0,12.55
31582,2025-10-08 19:12:25,Manchester Airport,Standard,11.53,36.0,30.59
31583,2026-03-01 08:24:17,Stockport,Premium,29.62,106.0,70.05
31584,2026-04-19 01:11:11,MediaCityUK,Standard,21.05,70.0,37.58
31585,2025-10-05 09:02:54,Manchester Airport,Premium,25.02,98.0,39.85
31586,2026-02-18 09:01:39,Piccadilly,Premium,21.13,69.0,53.46
31587,2026-02-08 10:54:21,Old Trafford,Premium,11.6,56.0,18.67
31588,2026-06-18 21:39:39,Stockport,Premium,18.96,75.0,51.52
31589,2025-10-17 13:40:47,Old Trafford,Business,30.43,110.0,84.88
31590,2025-12-17 09:59:53,Stockport,Standard,28.57,70.0,60.41
31591,2025-10-14 06:06:15,Deansgate,Business,2.99,11.0,4.62
31592,2025-09-16 04:20:05,MediaCityUK,Premium,15.1,57.0,32.77
31593,2026-04-30 19:22:42,Trafford Centre,Premium,9.26,24.0,22.16
31594,2025-10-20 04:35:14,Manchester Airport,Business,27.87,75.0,47.4
31595,2025-11-23 03:21:01,Salford Quays,Standard,34.6,70.0,46.94
31596,2025-09-08 16:25:15,MediaCityUK,Premium,32.35,116.0,88.76
31597,2025-08-24 08:26:01,Stockport,Airport,17.24,80.0,25.69
31598,2025-07-10 08:37:34,Deansgate,Premium,22.98,55.0,38.85
31599,2025-08-06 20:16:57,Deansgate,Premium,9.73,40.0,22.49
31600,2025-09-09 00:12:44,Stockport,Business,3.09,7.0,5.64
31601,2026-02-07 21:27:28,Old Trafford,Premium,7.75,20.0,19.82
31602,2025-11-21 13:42:14,Salford Quays,Premium,21.55,96.0,52.64
31603,2026-01-17 06:49:39,Piccadilly,Premium,19.21,76.0,36.33
31604,2026-04-30 13:28:15,Stockport,Standard,30.47,66.0,47.05
31605,2026-05-28 21:57:45,Deansgate,Airport,12.38,58.0,24.51
31606,2025-10-28 05:37:22,Deansgate,Standard,29.31,136.0,59.81
31607,2026-03-25 09:33:53,Trafford Centre,Standard,31.7,109.0,77.37
31608,2025-09-06 15:15:21,Piccadilly,Standard,28.8,140.0,58.18
31609,2026-02-11 07:12:41,Salford Quays,Premium,17.95,52.0,42.22
31610,2025-08-15 16:15:16,Old Trafford,Airport,12.85,35.0,16.06
31611,2025-08-10 09:37:09,Salford Quays,Business,14.39,61.0,19.03
31612,2025-11-24 14:54:23,Piccadilly,Standard,17.35,44.0,47.7
31613,2025-09-25 05:06:26,Deansgate,Standard,4.39,16.0,9.74
31614,2026-03-15 14:05:06,Trafford Centre,Business,14.09,36.0,37.1
31615,2026-01-12 13:41:31,MediaCityUK,Business,34.29,103.0,91.72
31616,2026-05-03 12:17:18,Salford Quays,Business,34.22,120.0,73.89
31617,2025-09-29 01:30:51,Old Trafford,Business,25.47,121.0,45.42
31618,2026-01-22 18:11:30,Manchester Airport,Standard,28.11,114.0,52.68
31619,2025-10-29 09:48:49,Old Trafford,Airport,9.92,25.0,13.32
31620,2026-03-07 21:00:24,Trafford Centre,Standard,29.25,91.0,47.67
31621,2025-11-25 06:19:04,Deansgate,Airport,4.17,9.0,9.12
31622,2026-03-08 08:37:29,Trafford Centre,Business,21.6,102.0,36.83
31623,2025-09-09 12:06:57,Manchester Airport,Premium,27.58,56.0,33.48
31624,2025-11-29 18:15:40,MediaCityUK,Premium,16.44,60.0,25.88
31625,2026-04-03 23:45:00,Trafford Centre,Premium,6.01,28.0,14.24
31626,2025-08-21 04:14:25,Deansgate,Standard,1.66,8.0,3.37
31627,2025-12-08 19:53:51,MediaCityUK,Business,20.12,42.0,49.59
31628,2025-09-14 23:32:11,Trafford Centre,Airport,10.61,26.0,20.46
31629,2025-09-04 10:36:31,Manchester Airport,Premium,19.79,43.0,40.7
31630,2025-11-13 15:37:20,Deansgate,Standard,33.3,82.0,78.05
31631,2026-05-23 22:54:30,Trafford Centre,Premium,13.27,32.0,31.49
31632,2026-01-21 01:28:37,Deansgate,Airport,28.96,117.0,52.84
31633,2026-04-25 14:43:05,Stockport,Standard,10.86,36.0,29.87
31634,2026-01-27 11:37:32,Salford Quays,Business,30.44,90.0,64.99
31635,2026-05-16 03:48:54,Deansgate,Premium,6.9,21.0,13.5
31636,2025-11-27 16:18:20,Deansgate,Premium,9.26,31.0,25.03
31637,2026-03-20 09:36:00,MediaCityUK,Standard,11.89,33.0,21.84
31638,2026-04-25 04:35:15,Piccadilly,Standard,30.72,128.0,78.9
31639,2026-02-26 05:08:55,Manchester Airport,Premium,25.08,76.0,54.89
31640,2026-04-19 20:27:19,Trafford Centre,Business,28.77,79.0,38.49
31641,2026-04-22 05:51:40,MediaCityUK,Airport,13.89,46.0,27.32
31642,2025-07-07 09:17:15,Piccadilly,Premium,18.41,45.0,50.84
31643,2025-09-29 10:43:34,Trafford Centre,Standard,11.39,49.0,25.05
31644,2026-02-12 18:29:57,MediaCityUK,Standard,14.97,50.0,30.16
31645,2026-03-26 13:33:51,Salford Quays,Airport,25.35,92.0,40.56
31646,2025-09-21 08:54:00,Trafford Centre,Standard,24.82,98.0,65.35
31647,2026-06-05 02:48:46,Piccadilly,Standard,11.62,39.0,24.24
31648,2026-04-13 04:47:07,Piccadilly,Business,12.54,35.0,27.25
31649,2025-10-02 03:14:48,Manchester Airport,Standard,23.46,70.0,29.85
31650,2025-09-17 07:27:58,Deansgate,Premium,21.94,79.0,49.22
31651,2025-09-20 19:44:57,Manchester Airport,Business,6.15,29.0,7.75
31652,2026-02-11 02:46:09,Old Trafford,Standard,22.25,56.0,47.36
31653,2026-06-10 17:56:43,Manchester Airport,Business,16.19,74.0,45.11
31654,2025-07-18 05:31:56,Old Trafford,Business,17.37,70.0,46.15
31655,2026-03-25 15:40:45,Stockport,Airport,1.71,8.0,2.79
31656,2026-06-18 10:37:12,Deansgate,Premium,31.25,96.0,86.66
31657,2025-08-08 16:45:48,MediaCityUK,Premium,21.88,66.0,44.5
31658,2026-03-12 11:41:42,Salford Quays,Premium,15.18,73.0,40.1
31659,2025-12-06 02:32:00,MediaCityUK,Business,11.62,30.0,18.21
31660,2025-10-01 05:30:38,Old Trafford,Standard,18.8,45.0,28.54
31661,2026-01-08 23:55:46,Trafford Centre,Business,29.27,125.0,74.06
31662,2025-07-05 04:13:22,Trafford Centre,Standard,27.63,116.0,68.18
31663,2025-12-22 00:12:09,Stockport,Premium,18.84,55.0,36.96
31664,2026-05-22 07:39:31,Trafford Centre,Airport,11.34,36.0,17.03
31665,2026-02-12 04:16:13,MediaCityUK,Premium,1.08,5.0,2.65
31666,2025-06-23 21:46:59,Piccadilly,Premium,15.6,33.0,28.99
31667,2026-03-20 23:51:21,MediaCityUK,Standard,10.31,35.0,25.99
31668,2026-05-11 08:22:23,Stockport,Business,29.48,111.0,62.36
31669,2026-02-04 12:46:19,Salford Quays,Airport,17.14,82.0,42.13
31670,2026-04-26 13:08:23,Old Trafford,Standard,25.37,118.0,55.35
31671,2025-06-28 09:59:36,Old Trafford,Airport,21.23,79.0,48.84
31672,2025-07-14 07:28:37,Manchester Airport,Airport,22.36,100.0,48.93
31673,2026-01-28 17:10:49,Trafford Centre,Standard,15.38,36.0,21.66
31674,2025-11-12 11:13:04,Manchester Airport,Airport,29.4,107.0,81.54
31675,2025-08-24 08:58:05,Trafford Centre,Business,24.16,63.0,42.54
31676,2025-10-07 23:13:45,Stockport,Standard,30.08,144.0,63.26
31677,2025-10-13 05:21:34,Manchester Airport,Standard,27.55,55.0,40.86
31678,2026-06-12 00:56:07,Deansgate,Airport,7.31,24.0,14.0
31679,2026-05-06 16:37:29,Stockport,Airport,20.38,83.0,31.79
31680,2026-06-16 08:57:05,Piccadilly,Airport,20.13,42.0,28.07
31681,2025-10-14 11:13:32,Piccadilly,Premium,27.36,86.0,46.23
31682,2026-02-24 21:28:18,Old Trafford,Business,6.64,18.0,17.22
31683,2025-11-12 10:21:55,Stockport,Airport,34.65,130.0,63.85
31684,2026-01-24 05:49:59,Trafford Centre,Business,17.02,43.0,23.84
31685,2025-12-26 08:39:42,Trafford Centre,Premium,11.85,43.0,15.23
31686,2025-07-26 23:03:20,Manchester Airport,Airport,32.42,75.0,42.16
31687,2026-05-07 13:50:15,Piccadilly,Business,34.38,148.0,46.95
31688,2025-12-08 12:37:11,MediaCityUK,Standard,4.04,20.0,11.14
31689,2025-08-25 06:52:17,Stockport,Standard,34.5,77.0,43.86
31690,2025-09-30 23:22:51,Deansgate,Business,22.11,78.0,47.16
