trip_id,full_date,day_name,month_name,year,hour_of_day,time_period,pickup_area,pickup_location_type,dropoff_area,dropoff_location_type,trip_category,distance_miles,duration_minutes,fare,tip,total_earnings,estimated_cost,net_profit,earnings_per_mile,earnings_per_hour,profit_per_hour
21783,2026-06-01,Monday,June     ,2026,19,Premium,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,32.85,128.00,70.83,0.00,70.83,9.20,61.63,2.16,33.20,28.89
13910,2026-06-01,Monday,June     ,2026,16,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,3.97,9.00,9.81,0.00,9.81,1.11,8.70,2.47,65.40,57.99
48466,2026-06-01,Monday,June     ,2026,19,Premium,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,14.30,61.00,19.22,0.00,19.22,4.00,15.22,1.34,18.90,14.97
17243,2026-06-01,Monday,June     ,2026,12,Business,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,1.88,8.00,4.59,0.00,4.59,0.53,4.06,2.44,34.43,30.48
19273,2026-06-01,Monday,June     ,2026,4,Premium,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,11.54,31.00,22.35,0.00,22.35,3.23,19.12,1.94,43.26,37.00
21961,2026-06-01,Monday,June     ,2026,3,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,2.45,9.00,6.45,0.00,6.45,0.69,5.76,2.63,43.00,38.43
45823,2026-06-01,Monday,June     ,2026,3,Standard,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,29.86,126.00,45.51,0.00,45.51,8.36,37.15,1.52,21.67,17.69
33406,2026-06-01,Monday,June     ,2026,21,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,12.82,59.00,27.65,0.00,27.65,3.59,24.06,2.16,28.12,24.47
30014,2026-06-01,Monday,June     ,2026,21,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,12.88,32.00,21.98,0.00,21.98,3.61,18.37,1.71,41.21,34.45
45847,2026-06-01,Monday,June     ,2026,5,Airport,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,17.74,37.00,25.00,0.00,25.00,4.97,20.03,1.41,40.54,32.49
47062,2026-06-01,Monday,June     ,2026,7,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,28.85,91.00,44.33,0.00,44.33,8.08,36.25,1.54,29.23,23.90
25954,2026-06-01,Monday,June     ,2026,21,Airport,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,13.57,65.00,19.88,0.00,19.88,3.80,16.08,1.46,18.35,14.84
7400,2026-06-01,Monday,June     ,2026,4,Premium,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,6.33,16.00,8.67,0.00,8.67,1.77,6.90,1.37,32.51,25.87
15722,2026-06-01,Monday,June     ,2026,2,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,11.80,29.00,20.17,0.00,20.17,3.30,16.87,1.71,41.73,34.90
2931,2026-06-01,Monday,June     ,2026,18,Business,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,29.35,102.00,48.79,0.00,48.79,8.22,40.57,1.66,28.70,23.87
45764,2026-06-01,Monday,June     ,2026,14,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,8.24,36.00,16.60,0.00,16.60,2.31,14.29,2.01,27.67,23.82
48214,2026-06-01,Monday,June     ,2026,16,Standard,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,24.82,115.00,39.17,0.00,39.17,6.95,32.22,1.58,20.44,16.81
14018,2026-06-01,Monday,June     ,2026,2,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,18.17,67.00,43.47,0.00,43.47,5.09,38.38,2.39,38.93,34.37
36845,2026-06-01,Monday,June     ,2026,22,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,33.52,76.00,74.71,0.00,74.71,9.39,65.32,2.23,58.98,51.57
48155,2026-06-01,Monday,June     ,2026,8,Airport,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,15.37,71.00,37.07,0.00,37.07,4.30,32.77,2.41,31.33,27.69
2836,2026-06-01,Monday,June     ,2026,3,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,8.12,27.00,13.13,0.00,13.13,2.27,10.86,1.62,29.18,24.13
6055,2026-06-01,Monday,June     ,2026,20,Premium,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,6.96,16.00,17.04,0.00,17.04,1.95,15.09,2.45,63.90,56.59
18270,2026-06-01,Monday,June     ,2026,2,Standard,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,11.28,51.00,24.61,0.00,24.61,3.16,21.45,2.18,28.95,25.24
34013,2026-06-01,Monday,June     ,2026,1,Premium,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,10.86,26.00,25.82,0.00,25.82,3.04,22.78,2.38,59.58,52.57
25457,2026-06-01,Monday,June     ,2026,22,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,2.33,5.00,5.75,0.00,5.75,0.65,5.10,2.47,69.00,61.17
44457,2026-06-01,Monday,June     ,2026,19,Premium,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,32.07,93.00,51.88,0.00,51.88,8.98,42.90,1.62,33.47,27.68
10094,2026-06-01,Monday,June     ,2026,21,Airport,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,13.84,43.00,30.61,0.00,30.61,3.88,26.73,2.21,42.71,37.30
29935,2026-06-01,Monday,June     ,2026,3,Standard,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,25.05,53.00,44.84,0.00,44.84,7.01,37.83,1.79,50.76,42.82
36753,2026-06-01,Monday,June     ,2026,17,Business,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,6.75,18.00,8.48,0.00,8.48,1.89,6.59,1.26,28.27,21.97
40575,2026-06-01,Monday,June     ,2026,8,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,17.53,82.00,33.90,0.00,33.90,4.91,28.99,1.93,24.80,21.21
34410,2026-06-01,Monday,June     ,2026,22,Airport,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,27.92,99.00,52.69,0.00,52.69,7.82,44.87,1.89,31.93,27.20
42348,2026-06-01,Monday,June     ,2026,11,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,26.17,55.00,35.87,0.00,35.87,7.33,28.54,1.37,39.13,31.14
49354,2026-06-01,Monday,June     ,2026,9,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,17.33,76.00,31.47,0.00,31.47,4.85,26.62,1.82,24.84,21.01
19975,2026-06-01,Monday,June     ,2026,16,Standard,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,21.92,88.00,36.22,0.00,36.22,6.14,30.08,1.65,24.70,20.51
25443,2026-06-01,Monday,June     ,2026,4,Premium,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,31.34,114.00,74.13,0.00,74.13,8.78,65.35,2.37,39.02,34.40
40560,2026-06-01,Monday,June     ,2026,17,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,8.74,22.00,21.53,0.00,21.53,2.45,19.08,2.46,58.72,52.04
32570,2026-06-01,Monday,June     ,2026,4,Premium,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,32.20,94.00,58.69,0.00,58.69,9.02,49.67,1.82,37.46,31.71
42437,2026-06-01,Monday,June     ,2026,22,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,27.08,105.00,61.93,0.00,61.93,7.58,54.35,2.29,35.39,31.06
37413,2026-06-01,Monday,June     ,2026,1,Premium,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,2.86,8.00,7.18,0.00,7.18,0.80,6.38,2.51,53.85,47.84
7479,2026-06-01,Monday,June     ,2026,8,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,13.69,48.00,25.08,0.00,25.08,3.83,21.25,1.83,31.35,26.56
6283,2026-06-01,Monday,June     ,2026,11,Standard,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,34.88,117.00,42.54,0.00,42.54,9.77,32.77,1.22,21.82,16.81
10244,2026-06-01,Monday,June     ,2026,10,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,13.17,55.00,36.01,0.00,36.01,3.69,32.32,2.73,39.28,35.26
34639,2026-06-01,Monday,June     ,2026,20,Premium,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,10.23,47.00,27.18,0.00,27.18,2.86,24.32,2.66,34.70,31.04
8611,2026-06-01,Monday,June     ,2026,10,Standard,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,27.67,130.00,74.79,0.00,74.79,7.75,67.04,2.70,34.52,30.94
9849,2026-06-01,Monday,June     ,2026,6,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,13.97,62.00,34.29,0.00,34.29,3.91,30.38,2.45,33.18,29.40
35290,2026-06-01,Monday,June     ,2026,18,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,3.08,14.00,7.47,0.00,7.47,0.86,6.61,2.43,32.01,28.32
11632,2026-06-01,Monday,June     ,2026,1,Premium,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,8.52,36.00,11.49,0.00,11.49,2.39,9.10,1.35,19.15,15.17
47779,2026-06-01,Monday,June     ,2026,18,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,22.69,67.00,60.53,0.00,60.53,6.35,54.18,2.67,54.21,48.52
49249,2026-06-01,Monday,June     ,2026,18,Business,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,19.81,55.00,42.28,0.00,42.28,5.55,36.73,2.13,46.12,40.07
28378,2026-06-01,Monday,June     ,2026,20,Premium,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,10.50,21.00,21.16,0.00,21.16,2.94,18.22,2.02,60.46,52.06
5718,2026-06-01,Monday,June     ,2026,4,Premium,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,7.00,16.00,15.53,0.00,15.53,1.96,13.57,2.22,58.24,50.89
15576,2026-06-01,Monday,June     ,2026,22,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,23.64,115.00,33.04,0.00,33.04,6.62,26.42,1.40,17.24,13.78
43167,2026-06-01,Monday,June     ,2026,16,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,10.09,33.00,13.77,0.00,13.77,2.83,10.94,1.36,25.04,19.90
34559,2026-06-01,Monday,June     ,2026,14,Standard,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,12.26,32.00,29.54,0.00,29.54,3.43,26.11,2.41,55.39,48.95
42208,2026-06-01,Monday,June     ,2026,1,Premium,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,4.00,15.00,6.25,0.00,6.25,1.12,5.13,1.56,25.00,20.52
9241,2026-06-01,Monday,June     ,2026,19,Premium,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,26.59,68.00,49.01,0.00,49.01,7.45,41.56,1.84,43.24,36.67
15162,2026-06-01,Monday,June     ,2026,6,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,1.31,6.00,1.96,0.00,1.96,0.37,1.59,1.50,19.60,15.93
38807,2026-06-01,Monday,June     ,2026,12,Business,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,26.20,118.00,31.62,0.00,31.62,7.34,24.28,1.21,16.08,12.35
40434,2026-06-01,Monday,June     ,2026,11,Standard,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,29.48,120.00,49.52,0.00,49.52,8.25,41.27,1.68,24.76,20.63
16022,2026-06-01,Monday,June     ,2026,4,Premium,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,9.94,39.00,12.52,0.00,12.52,2.78,9.74,1.26,19.26,14.98
4266,2026-06-01,Monday,June     ,2026,6,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,8.16,24.00,14.61,0.00,14.61,2.28,12.33,1.79,36.53,30.81
12177,2026-06-01,Monday,June     ,2026,21,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,16.56,69.00,44.19,0.00,44.19,4.64,39.55,2.67,38.43,34.39
16302,2026-06-01,Monday,June     ,2026,9,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,6.60,20.00,13.53,0.00,13.53,1.85,11.68,2.05,40.59,35.05
46588,2026-06-01,Monday,June     ,2026,15,Business,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,18.80,92.00,26.52,0.00,26.52,5.26,21.26,1.41,17.30,13.86
24253,2026-06-01,Monday,June     ,2026,2,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,23.48,52.00,54.74,0.00,54.74,6.57,48.17,2.33,63.16,55.58
19499,2026-06-01,Monday,June     ,2026,0,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,21.85,89.00,35.83,0.00,35.83,6.12,29.71,1.64,24.16,20.03
5374,2026-06-01,Monday,June     ,2026,13,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,2.94,12.00,7.51,0.00,7.51,0.82,6.69,2.55,37.55,33.43
32444,2026-06-01,Monday,June     ,2026,22,Airport,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,22.24,110.00,38.56,0.00,38.56,6.23,32.33,1.73,21.03,17.64
11602,2026-06-01,Monday,June     ,2026,21,Airport,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,24.21,110.00,38.50,0.00,38.50,6.78,31.72,1.59,21.00,17.30
27012,2026-06-01,Monday,June     ,2026,19,Premium,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,8.09,29.00,15.28,0.00,15.28,2.27,13.01,1.89,31.61,26.93
23014,2026-06-01,Monday,June     ,2026,18,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,27.79,129.00,41.72,0.00,41.72,7.78,33.94,1.50,19.40,15.79
26947,2026-06-01,Monday,June     ,2026,23,Standard,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,15.26,55.00,40.07,0.00,40.07,4.27,35.80,2.63,43.71,39.05
6653,2026-05-31,Sunday,May      ,2026,0,Airport,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,19.35,74.00,26.60,0.00,26.60,5.42,21.18,1.37,21.57,17.17
41226,2026-05-31,Sunday,May      ,2026,0,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,19.53,54.00,28.67,0.00,28.67,5.47,23.20,1.47,31.86,25.78
34388,2026-05-31,Sunday,May      ,2026,13,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,24.74,108.00,34.53,0.00,34.53,6.93,27.60,1.40,19.18,15.33
32954,2026-05-31,Sunday,May      ,2026,1,Premium,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,2.74,12.00,5.61,0.00,5.61,0.77,4.84,2.05,28.05,24.21
20754,2026-05-31,Sunday,May      ,2026,10,Standard,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,22.73,104.00,46.10,0.00,46.10,6.36,39.74,2.03,26.60,22.92
25286,2026-05-31,Sunday,May      ,2026,17,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,11.87,42.00,30.26,0.00,30.26,3.32,26.94,2.55,43.23,38.48
37148,2026-05-31,Sunday,May      ,2026,9,Standard,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,14.33,44.00,28.58,0.00,28.58,4.01,24.57,1.99,38.97,33.50
12931,2026-05-31,Sunday,May      ,2026,2,Standard,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,2.26,7.00,5.82,0.00,5.82,0.63,5.19,2.58,49.89,44.46
10059,2026-05-31,Sunday,May      ,2026,5,Airport,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,27.88,61.00,52.63,0.00,52.63,7.81,44.82,1.89,51.77,44.09
10945,2026-05-31,Sunday,May      ,2026,4,Premium,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,23.20,65.00,45.29,0.00,45.29,6.50,38.79,1.95,41.81,35.81
43969,2026-05-31,Sunday,May      ,2026,1,Premium,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,8.40,19.00,19.08,0.00,19.08,2.35,16.73,2.27,60.25,52.83
40154,2026-05-31,Sunday,May      ,2026,9,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,18.47,59.00,36.32,0.00,36.32,5.17,31.15,1.97,36.94,31.68
32906,2026-05-31,Sunday,May      ,2026,8,Airport,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,33.48,91.00,44.59,0.00,44.59,9.37,35.22,1.33,29.40,23.22
41116,2026-05-31,Sunday,May      ,2026,13,Business,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,11.91,57.00,18.23,0.00,18.23,3.33,14.90,1.53,19.19,15.68
26507,2026-05-31,Sunday,May      ,2026,8,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,22.00,84.00,34.31,0.00,34.31,6.16,28.15,1.56,24.51,20.11
46257,2026-05-31,Sunday,May      ,2026,23,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,22.47,57.00,37.63,0.00,37.63,6.29,31.34,1.67,39.61,32.99
35792,2026-05-31,Sunday,May      ,2026,18,Business,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,27.79,87.00,55.03,0.00,55.03,7.78,47.25,1.98,37.95,32.59
41974,2026-05-31,Sunday,May      ,2026,20,Premium,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,17.80,41.00,45.15,0.00,45.15,4.98,40.17,2.54,66.07,58.78
33853,2026-05-31,Sunday,May      ,2026,13,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,17.87,46.00,43.15,0.00,43.15,5.00,38.15,2.41,56.28,49.76
37900,2026-05-31,Sunday,May      ,2026,8,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,32.90,147.00,62.77,0.00,62.77,9.21,53.56,1.91,25.62,21.86
46394,2026-05-31,Sunday,May      ,2026,13,Business,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,10.62,29.00,29.42,0.00,29.42,2.97,26.45,2.77,60.87,54.72
13611,2026-05-31,Sunday,May      ,2026,4,Premium,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,2.87,10.00,6.52,0.00,6.52,0.80,5.72,2.27,39.12,34.30
27730,2026-05-31,Sunday,May      ,2026,0,Airport,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,5.75,25.00,14.16,0.00,14.16,1.61,12.55,2.46,33.98,30.12
47321,2026-05-31,Sunday,May      ,2026,11,Standard,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,6.02,27.00,11.63,0.00,11.63,1.69,9.94,1.93,25.84,22.10
25669,2026-05-31,Sunday,May      ,2026,16,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,33.58,81.00,85.75,0.00,85.75,9.40,76.35,2.55,63.52,56.55
12159,2026-05-31,Sunday,May      ,2026,12,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,8.63,22.00,15.80,0.00,15.80,2.42,13.38,1.83,43.09,36.50
41098,2026-05-31,Sunday,May      ,2026,12,Business,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,2.76,12.00,6.41,0.00,6.41,0.77,5.64,2.32,32.05,28.19
46191,2026-05-31,Sunday,May      ,2026,5,Airport,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,21.86,108.00,26.44,0.00,26.44,6.12,20.32,1.21,14.69,11.29
11806,2026-05-31,Sunday,May      ,2026,20,Premium,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,16.50,43.00,31.54,0.00,31.54,4.62,26.92,1.91,44.01,37.56
11443,2026-05-31,Sunday,May      ,2026,22,Airport,Trafford Centre,Suburban,Trafford Centre,Suburban,Non-Airport Trip,6.50,15.00,17.15,0.00,17.15,1.82,15.33,2.64,68.60,61.32
40948,2026-05-31,Sunday,May      ,2026,21,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,17.98,60.00,42.37,0.00,42.37,5.03,37.34,2.36,42.37,37.34
29245,2026-05-31,Sunday,May      ,2026,10,Standard,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,20.94,73.00,57.22,0.00,57.22,5.86,51.36,2.73,47.03,42.21
21217,2026-05-31,Sunday,May      ,2026,20,Premium,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,1.09,3.00,2.30,0.00,2.30,0.31,1.99,2.11,46.00,39.90
3467,2026-05-31,Sunday,May      ,2026,15,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,24.93,64.00,37.87,0.00,37.87,6.98,30.89,1.52,35.50,28.96
47240,2026-05-31,Sunday,May      ,2026,15,Business,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,24.08,114.00,34.98,0.00,34.98,6.74,28.24,1.45,18.41,14.86
47226,2026-05-31,Sunday,May      ,2026,5,Airport,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,6.50,19.00,11.35,0.00,11.35,1.82,9.53,1.75,35.84,30.09
12786,2026-05-31,Sunday,May      ,2026,0,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,14.17,57.00,19.06,0.00,19.06,3.97,15.09,1.35,20.06,15.89
8232,2026-05-31,Sunday,May      ,2026,12,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,30.93,105.00,37.35,0.00,37.35,8.66,28.69,1.21,21.34,16.39
20227,2026-05-31,Sunday,May      ,2026,15,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,8.06,38.00,22.36,0.00,22.36,2.26,20.10,2.77,35.31,31.74
40868,2026-05-31,Sunday,May      ,2026,1,Premium,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,33.11,77.00,60.56,0.00,60.56,9.27,51.29,1.83,47.19,39.97
48499,2026-05-31,Sunday,May      ,2026,11,Standard,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,23.28,63.00,59.51,0.00,59.51,6.52,52.99,2.56,56.68,50.47
8500,2026-05-31,Sunday,May      ,2026,22,Airport,Stockport,Suburban,Stockport,Suburban,Non-Airport Trip,28.56,136.00,48.59,0.00,48.59,8.00,40.59,1.70,21.44,17.91
3303,2026-05-31,Sunday,May      ,2026,4,Premium,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,11.89,35.00,17.66,0.00,17.66,3.33,14.33,1.49,30.27,24.57
412,2026-05-31,Sunday,May      ,2026,19,Premium,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,33.66,73.00,44.07,0.00,44.07,9.42,34.65,1.31,36.22,28.48
1602,2026-05-31,Sunday,May      ,2026,0,Airport,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,21.93,90.00,28.64,0.00,28.64,6.14,22.50,1.31,19.09,15.00
32766,2026-05-31,Sunday,May      ,2026,13,Business,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,24.39,84.00,57.15,0.00,57.15,6.83,50.32,2.34,40.82,35.94
20059,2026-05-31,Sunday,May      ,2026,5,Airport,Salford Quays,City Centre,Salford Quays,City Centre,Non-Airport Trip,29.74,89.00,74.55,0.00,74.55,8.33,66.22,2.51,50.26,44.64
9645,2026-05-31,Sunday,May      ,2026,12,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,8.25,24.00,16.54,0.00,16.54,2.31,14.23,2.00,41.35,35.58
23899,2026-05-31,Sunday,May      ,2026,6,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,7.57,26.00,20.14,0.00,20.14,2.12,18.02,2.66,46.48,41.59
10843,2026-05-31,Sunday,May      ,2026,6,Business,MediaCityUK,City Centre,MediaCityUK,City Centre,Non-Airport Trip,23.20,70.00,46.49,0.00,46.49,6.50,39.99,2.00,39.85,34.28
18740,2026-05-31,Sunday,May      ,2026,18,Business,Deansgate,City Centre,Deansgate,City Centre,Non-Airport Trip,24.70,70.00,32.51,0.00,32.51,6.92,25.59,1.32,27.87,21.94
44832,2026-05-31,Sunday,May      ,2026,22,Airport,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,29.39,111.00,56.87,0.00,56.87,8.23,48.64,1.94,30.74,26.29
38065,2026-05-31,Sunday,May      ,2026,17,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,12.51,26.00,24.68,0.00,24.68,3.50,21.18,1.97,56.95,48.87
27274,2026-05-31,Sunday,May      ,2026,17,Business,Manchester Airport,Airport,Manchester Airport,Airport,Airport Trip,29.94,95.00,38.41,0.00,38.41,8.38,30.03,1.28,24.26,18.96
43721,2026-05-31,Sunday,May      ,2026,10,Standard,Piccadilly,City Centre,Piccadilly,City Centre,Non-Airport Trip,29.68,127.00,64.60,0.00,64.60,8.31,56.29,2.18,30.52,26.59
23858,2026-05-31,Sunday,May      ,2026,10,Standard,Old Trafford,Suburban,Old Trafford,Suburban,Non-Airport Trip,24.96,66.00,66.34,0.00,66.34,6.99,59.35,2.66,60.31,53.96
